stop_code,stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type
41260,-36.789590000000004,merged_29,174.74508,stop_2353,,,Sunnybrae Rd/Sunnybrae Normal School,1
41261,-36.791129999999995,merged_28,174.74693,stop_2354,,,Sunnybrae Rd/Evelyn Place,1
41262,-36.79492,merged_28,174.73748,stop_2355,,,Sylvia Rd/Lynden Ave,1
41263,-36.79337,merged_29,174.74156000000002,stop_2356,,,Sylvia Rd/Hillcrest Ave,1
41264,-36.796479999999995,merged_29,174.73693,stop_2357,,,Eban Ave/Moore St,1
41265,-36.797309999999996,merged_28,174.72912,stop_2358,,,Monarch Ave/Betsland Crescent,1
41266,-36.79945,merged_28,174.73033999999998,stop_2359,,,Moore St/Tilden Ave,1
41267,-36.79864,merged_29,174.7276,stop_2360,,,Betsland Crescent/Gretel Place,1
41268,-36.79585,merged_28,174.72952,stop_2361,,,Monarch Ave/Hume Drive,1
41269,-36.79542,merged_28,174.72959,stop_2362,,,Hume Drive/Monarch Ave,1
41270,-36.79459,merged_29,174.73044,stop_2363,,,Hume Drive/Mountbatten Ave,1
41271,-36.794090000000004,merged_29,174.73044,stop_2364,,,Mountbatten Ave/Hume Drive,1
41272,-36.79228,merged_29,174.73398,stop_2365,,,Mountbatten Ave/Lynden Ave,1
41273,-36.79142,merged_28,174.73353999999998,stop_2366,,,Lynden Ave/Mountbatten Ave,1
41274,-36.79022,merged_28,174.72151000000002,stop_2367,,,Glenfield Rd/Roberts Rd,1
41275,-36.78998,merged_28,174.72002,stop_2368,,,Roberts Rd/Glenfield Rd,1
41276,-36.78968,merged_29,174.71743999999998,stop_2369,,,Stanley Rd/Seaview Rd,1
41277,-36.78972,merged_28,174.71365,stop_2370,,,Seaview Rd/Valley View Rd,1
41278,-36.78903,merged_28,174.71122,stop_2371,,,Seaview Rd/Windy Ridge School,1
41279,-36.78782,merged_28,174.71178,stop_2372,,,Tamahere Drive/Beaudine Drive,1
41280,-36.78542,merged_29,174.71097,stop_2373,,,Contessa Drive/Tamahere Drive,1
41281,-36.78419,merged_29,174.71306,stop_2374,,,Stanley Rd/Peach Rd,1
41282,-36.7827,merged_28,174.71142,stop_2375,,,Stanley Rd/The Orchards Retirement Village,1
41283,-36.78881,merged_29,174.70242,stop_2376,,,Lauderdale Rd/Roseneath Place,1
41284,-36.787890000000004,merged_29,174.72155,stop_2377,,,Glenfield Rd/Oruamo Domain,1
41285,-36.78395,merged_28,174.72179,stop_2378,,,Glenfield Rd/High Rd,1
41286,-36.7833,merged_28,174.72117,stop_2379,,,Glenfield Rd/Peach Rd,1
41287,-36.78335,merged_29,174.72402,stop_2380,,,Downing St/Downing St Reserve,1
41289,-36.78219,merged_29,174.7281,stop_2381,,,Bentley Ave/Chartwell Ave,1
41290,-36.7819,merged_28,174.73709,stop_2382,,,Chivalry Rd/Bruce Rd,1
41292,-36.78184,merged_28,174.73788000000002,stop_2383,,,/172 Archers Rd,1
41293,-36.784620000000004,merged_28,174.73452,stop_2384,,,Archers Rd/McFetridge Park,1
41294,-36.78719,merged_29,174.73122,stop_2385,,,Archers Rd/Beatrice Ave,1
41295,-36.7884,merged_28,174.73201,stop_2386,,,Beatrice Ave/Nea Place,1
41296,-36.788109999999996,merged_28,174.72916999999998,stop_2387,,,Blenheim St/Archers Rd,1
41297,-36.78649,merged_29,174.72855,stop_2388,,,Lingfield St/Blenheim St,1
41298,-36.78434,merged_29,174.7313,stop_2389,,,Lingfield St/Chequers Ave,1
41299,-36.7836,merged_28,174.73173,stop_2390,,,Chartwell Ave/Lingfield St,1
41300,-36.78009,merged_29,174.73167,stop_2391,,,Chivalry Rd/Glenfield Intermediate School,1
41301,-36.77973,merged_29,174.73212,stop_2392,,,/Glenfield Intermediate Bus Bay,1
41302,-36.77978,merged_29,174.72956000000002,stop_2393,,,Chivalry Rd/Diana Drive,1
41303,-36.77685,merged_29,174.72361,stop_2394,,,Chivalry Rd/Glenfield Rd,1
41304,-36.7781,merged_28,174.72576,stop_2395,,,Chivalry Rd/Colin Wild Place,1
41305,-36.78156,merged_28,174.721,stop_2396,,,Glenfield Rd/Glenfield Mall,1
41306,-36.78037,merged_29,174.71823999999998,stop_2397,,,Kaipatiki Rd/Kaipatiki Park,1
41307,-36.77732,merged_28,174.72284,stop_2398,,,Glenfield Rd/Mayfield Rd,1
41308,-36.77362,merged_29,174.7207,stop_2399,,,Glenfield Rd/Manuka Rd,1
41310,-36.77562,merged_29,174.71458,stop_2400,,,Easton Park Parade/Gladys Ave,1
41311,-36.77725,merged_28,174.71085,stop_2401,,,Manuka Rd/Leigh Terrace,1
41312,-36.7753,merged_29,174.71258999999998,stop_2402,,,Manuka Rd/Bayview Rd,1
41313,-36.77965,merged_29,174.70731,stop_2403,,,Manuka Rd/Anne McLean Drive,1
41314,-36.77883,merged_28,174.70476000000002,stop_2404,,,Lynn Rd/Manuka Rd,1
41315,-36.77725,merged_28,174.70407,stop_2405,,,Lynn Rd/Houston Place,1
41316,-36.77512,merged_29,174.70317,stop_2406,,,/79 Lynn Rd,1
41317,-36.77308,merged_29,174.70283,stop_2407,,,Lynn Rd/Lynn Reserve,1
41318,-36.77149,merged_29,174.70571,stop_2408,,,Bayview Rd/Bayview Community Centre,1
41319,-36.77252,merged_29,174.70825,stop_2409,,,Spinella Drive/Bayview Rd,1
41320,-36.7717,merged_28,174.71131,stop_2410,,,Spinella Drive/Spinella Reserve,1
41321,-36.772659999999995,merged_29,174.71398,stop_2411,,,Spinella Drive/Laser Place,1
41322,-36.77104,merged_29,174.71698,stop_2412,,,Spinella Drive/Fernwood Grove,1
41323,-36.767790000000005,merged_28,174.71999,stop_2413,,,Glenfield Rd/James St,1
41324,-36.770270000000004,merged_29,174.72177,stop_2414,,,Glenfield Rd/Wairau Rd,1
41325,-36.76924,merged_28,174.72618,stop_2415,,,Wairau Rd/Ellice Rd,1
41326,-36.77032,merged_28,174.72978999999998,stop_2416,,,Wairau Rd/View Rd,1
41327,-36.769909999999996,merged_28,174.73686999999998,stop_2417,,,Wairau Rd/Target Rd,1
41328,-36.77142,merged_29,174.73939,stop_2418,,,Wairau Rd/Diana Drive,1
41329,-36.773709999999994,merged_29,174.74208000000002,stop_2419,,,Wairau Rd/Tristram Ave,1
41330,-36.77642,merged_29,174.74366,stop_2420,,,Wairau Rd/Archers Rd,1
41331,-36.777429999999995,merged_29,174.74454,stop_2421,,,Wairau Rd/Pak'n'Save,1
41332,-36.77993,merged_28,174.74941,stop_2422,,,Wairau Rd/Forrest Hill Rd,1
41333,-36.77984,merged_28,174.75016000000002,stop_2423,,,Forrest Hill Rd/Wairau Rd,1
41334,-36.77887,merged_28,174.74184,stop_2424,,,Archers Rd/Poland Rd,1
41335,-36.78008,merged_29,174.74032,stop_2425,,,Archers Rd/Locket Rd,1
41340,-36.77326,merged_29,174.73678999999998,stop_2426,,,/133 Diana Drive,1
41341,-36.77507,merged_29,174.73328999999998,stop_2427,,,Diana Drive/Ashfield Rd,1
41342,-36.776720000000005,merged_28,174.73172,stop_2428,,,Diana Drive/Weldene Ave,1
41343,-36.77639,merged_29,174.75455,stop_2429,,,Nile Rd/Waterloo Rd,1
41344,-36.778690000000005,merged_28,174.75143,stop_2430,,,Nile Rd/Forrest Hill Rd,1
41345,-36.7785,merged_29,174.75019,stop_2431,,,Forrest Hill Rd/Nile Rd,1
41346,-36.778040000000004,merged_29,174.75011,stop_2432,,,Forrest Hill Rd/Westlake Boys High School,1
41347,-36.77555,merged_29,174.749,stop_2433,,,Forrest Hill Rd/Westlake Boys High School,1
41348,-36.77446,merged_28,174.74931,stop_2434,,,Forrest Hill Rd/Forrest Hill School,1
41349,-36.77189,merged_29,174.75018,stop_2435,,,Forrest Hill Rd/Bond Crescent,1
41350,-36.7705,merged_28,174.74957,stop_2436,,,Forrest Hill Rd/Tristram Ave,1
41351,-36.76852,merged_29,174.74865,stop_2437,,,Forrest Hill Rd/Forrest Hill Presbyterian Church,1
41352,-36.76739,merged_29,174.74802,stop_2438,,,Forrest Hill Rd/Havelock Ave,1
41353,-36.76489,merged_28,174.74826000000002,stop_2439,,,Forrest Hill Rd/Richards Ave,1
41354,-36.76277,merged_28,174.75451999999999,stop_2440,,,Richards Ave/Crown Hill Close,1
41355,-36.7634,merged_28,174.74956,stop_2441,,,Richards Ave/Ravenwood Drive,1
41356,-36.77212,merged_29,174.76023999999998,stop_2442,,,Wolsley Ave/Dallinghoe Crescent,1
41357,-36.77131,merged_29,174.75738,stop_2443,,,Dallinghoe Crescent/Stanley Ave,1
41358,-36.77179,merged_28,174.755,stop_2444,,,Stanley Ave/Nile Rd,1
41359,-36.77375,merged_29,174.75635,stop_2445,,,Nile Rd/Alma Rd,1
41360,-36.76923,merged_28,174.76108,stop_2446,,,East Coast Rd/Seaview Rd,1
41361,-36.768609999999995,merged_28,174.75894,stop_2447,,,East Coast Rd/Stanley Ave,1
41362,-36.76831,merged_29,174.75763,stop_2448,,,East Coast Rd/Penning Rd,1
41363,-36.76727,merged_29,174.7562,stop_2449,,,East Coast Rd/Gordon Ave,1
41364,-36.76608,merged_29,174.75557,stop_2450,,,East Coast Rd/Marsh Ave,1
41365,-36.76644,merged_29,174.75286,stop_2451,,,Selwyn Crescent/Webb Place,1
41366,-36.76455,merged_28,174.75294,stop_2452,,,/38 Selwyn Crescent,1
41367,-36.7644,merged_28,174.75609,stop_2453,,,East Coast Rd/Crown Hill Shops,1
41368,-36.7611,merged_28,174.75675,stop_2454,,,East Coast Rd/Castor Bay Rd,1
41369,-36.757870000000004,merged_28,174.75377,stop_2455,,,East Coast Rd/Greville Reserve,1
41370,-36.75789,merged_29,174.75506000000001,stop_2456,,,Aberdeen Rd/East Coast Rd,1
41371,-36.75614,merged_29,174.75727,stop_2457,,,/45 and 62 Aberdeen Rd,1
41372,-36.75462,merged_29,174.75904,stop_2458,,,Aberdeen Rd/Campbells Bay School,1
41375,-36.76563,merged_29,174.76496,stop_2459,,,Inga Rd/Commodore Perry Rd,1
41376,-36.76238,merged_28,174.76658999999998,stop_2460,,,Beach Rd/Rahopara St,1
41377,-36.76058,merged_28,174.76561,stop_2461,,,/56 Beach Rd,1
41378,-36.7586,merged_28,174.76729,stop_2462,,,Beach Rd/Castor Bay Rd,1
41379,-36.75465,merged_29,174.76395,stop_2463,,,Beach Rd/Kennedy Park,1
41380,-36.75294,merged_28,174.76193999999998,stop_2464,,,Aberdeen Rd/Beach Rd,1
41381,-36.74797,merged_28,174.74623,stop_2465,,,East Coast Rd/Kowhai Rd,1
41382,-36.79723,merged_28,174.7608,stop_2466,,,/Akoranga Bus Station,1
41383,-36.78448,merged_28,174.75133,stop_2467,,,/Smales Farm Bus Station,1
41384,-36.76148,merged_29,174.738,stop_2468,,,/Sunnynook Bus Station,1
41385,-36.7514,merged_29,174.72851,stop_2469,,,/Constellation Bus Station,1
41386,-36.72237,merged_28,174.7131,stop_2470,,,/Albany Bus Station,1
41387,-36.7495,merged_29,174.76285,stop_2471,,,Beach Rd/Red Bluff Rd,1
41388,-36.747659999999996,merged_29,174.76189,stop_2472,,,Beach Rd/Park Rise,1
41389,-36.74583,merged_29,174.76043,stop_2473,,,Beach Rd/The Esplanade,1
41390,-36.744170000000004,merged_28,174.75701999999998,stop_2474,,,Beach Rd/Channel View Rd,1
41391,-36.742340000000006,merged_29,174.75726,stop_2475,,,Beach Rd/View Rd,1
41392,-36.74107,merged_29,174.75598,stop_2476,,,Beach Rd/Kowhai Rd,1
41393,-36.74288,merged_28,174.75422,stop_2477,,,/30 Kowhai Rd,1
41394,-36.744209999999995,merged_29,174.75313,stop_2478,,,/57 Kowhai Rd,1
41395,-36.74777,merged_28,174.74759,stop_2479,,,/175 Kowhai Rd,1
41396,-36.7474,merged_28,174.75046,stop_2480,,,/123 Kowhai Rd,1
41397,-36.740320000000004,merged_28,174.75271,stop_2481,,,Ramsgate Terrace/Countdown,1
41398,-36.742709999999995,merged_28,174.74545,stop_2482,,,Maxwelton Drive/Amante Crescent,1
41399,-36.74345,merged_29,174.74135,stop_2483,,,Maxwelton Drive/East Coast Rd,1
41400,-36.74272,merged_28,174.74061,stop_2484,,,East Coast Rd/Maxwelton Rd,1
41401,-36.74657,merged_29,174.74056000000002,stop_2485,,,East Coast Rd/Sunset Rd,1
41402,-36.74693,merged_28,174.74396000000002,stop_2486,,,East Coast Rd/Galaxy Drive,1
41403,-36.747690000000006,merged_28,174.73914,stop_2487,,,Sunset Rd/Altair Place,1
41404,-36.76018,merged_28,174.73391,stop_2488,,,Totaravale Drive/Totaravale Reserve,1
41405,-36.750840000000004,merged_28,174.73469,stop_2489,,,Sunset Rd/Ramp Rd,1
41406,-36.75594,merged_29,174.7262,stop_2490,,,Sunset Rd/Meadowood Drive,1
41407,-36.75739,merged_29,174.72402,stop_2491,,,/93 and 114 Sunset Rd,1
41408,-36.76023,merged_28,174.72339,stop_2492,,,Sunset Rd/Trias Rd,1
41409,-36.75809,merged_29,174.72908999999999,stop_2493,,,Athena Drive/Rewi Alley Reserve,1
41410,-36.75833,merged_28,174.73082,stop_2494,,,Athena Drive/Atlantis Place,1
41411,-36.7597,merged_29,174.73231,stop_2495,,,Athena Drive/Trias Rd,1
41412,-36.76212,merged_29,174.73686999999998,stop_2496,,,Totaravale Drive/Link Drive,1
41413,-36.76297,merged_29,174.73641999999998,stop_2497,,,Sunnynook Rd/Link Drive,1
41414,-36.76355,merged_29,174.73264,stop_2498,,,Target Rd/Target Road Primary School,1
41415,-36.76435,merged_28,174.73391999999998,stop_2499,,,Sunnynook Rd/Target Rd,1
41416,-36.76246,merged_28,174.7287,stop_2500,,,/51 and 53 Target Rd,1
41417,-36.762229999999995,merged_29,174.72625,stop_2501,,,Target Rd/Cheval Drive,1
41418,-36.761759999999995,merged_28,174.72475,stop_2502,,,Target Rd/Sunset Rd,1
41419,-36.76187,merged_28,174.72286,stop_2503,,,Sunset Rd/Caribbean Drive,1
41420,-36.76319,merged_28,174.72146,stop_2504,,,Sunset Rd/Tenbless Crescent,1
41422,-36.76547,merged_29,174.71915,stop_2505,,,Glenfield Rd/Sunset Rd,1
41423,-36.76563,merged_28,174.73828999999998,stop_2506,,,Link Drive/Wairau Park,1
41424,-36.768159999999995,merged_28,174.73792,stop_2507,,,Link Drive/Target Drive,1
41425,-36.76794,merged_28,174.73591000000002,stop_2508,,,Target Rd/Kaimahi Rd,1
41428,-36.76193,merged_28,174.71603000000002,stop_2509,,,Unsworth Drive/Bronzewing Terrace,1
41429,-36.761590000000005,merged_29,174.71882,stop_2510,,,Goldfinch Rise/Thornbill Rise,1
41430,-36.76093,merged_29,174.72186000000002,stop_2511,,,Caribbean Drive/Goldfinch Rise,1
41431,-36.75974,merged_28,174.72068000000002,stop_2512,,,Caribbean Drive/Mandeville Place,1
41432,-36.756240000000005,merged_28,174.71979,stop_2513,,,Caribbean Drive/Devonshire Drive,1
41433,-36.75569,merged_28,174.72167,stop_2514,,,Devonshire Rd/Exeter Place,1
41434,-36.75505,merged_29,174.72386,stop_2515,,,Devonshire Rd/Meadowood Drive,1
41435,-36.759640000000005,merged_28,174.71562,stop_2516,,,Unsworth Drive/Rifleman Rise,1
41436,-36.75308,merged_29,174.72248000000002,stop_2517,,,Meadowood Drive/Meadowood Community House,1
41437,-36.75388,merged_29,174.72455,stop_2518,,,Meadowood Drive/Santiago Crescent,1
41438,-36.75316,merged_28,174.71907,stop_2519,,,Barbados Drive/Jumento Place,1
41439,-36.75372,merged_28,174.71597,stop_2520,,,Barbados Drive/Grenadine Place,1
41440,-36.75562,merged_28,174.71458,stop_2521,,,Barbados Drive/Unsworth Drive,1
41441,-36.75712,merged_28,174.71462,stop_2522,,,Unsworth Drive/Westminster Gardens,1
41443,-36.76273,merged_28,174.71643999999998,stop_2523,,,Albany Highway/Unsworth Drive,1
41444,-36.76143,merged_29,174.71015,stop_2524,,,/84 and 89 Albany Highway,1
41445,-36.76043,merged_29,174.70809,stop_2525,,,Albany Highway/Upper Harbour Drive,1
41446,-36.763,merged_29,174.70569,stop_2526,,,Upper Harbour Drive/Dene Court Lane,1
41447,-36.75813,merged_28,174.70478,stop_2527,,,Albany Highway/Upper Harbour Highway,1
41448,-36.75226,merged_28,174.69579,stop_2528,,,Albany Highway/Schnapper Rock Rd,1
41450,-36.75418,merged_28,174.6955,stop_2529,,,Schnapper Rock Rd/Oakway Drive,1
41451,-36.75636,merged_28,174.6911,stop_2530,,,/100 and 117 Schnapper Rock Rd,1
41452,-36.754509999999996,merged_29,174.68471,stop_2531,,,Schnapper Rock Rd/Aberley Rd,1
41453,-36.75225,merged_29,174.68331,stop_2532,,,Aberley Rd/Witton Place,1
41455,-36.76141,merged_28,174.68124,stop_2533,,,Kittiwake Drive/Rangi Ave,1
41456,-36.757490000000004,merged_29,174.69746999999998,stop_2534,,,Kyle Rd/Schnapper Rock Rd,1
41457,-36.76354,merged_29,174.70498999999998,stop_2535,,,Upper Harbour Drive/Emily Lane,1
41458,-36.76975,merged_29,174.69939,stop_2536,,,Upper Harbour Drive/Kereru Grove,1
41460,-36.771390000000004,merged_29,174.68696,stop_2537,,,Greenhithe Rd/Motorway Overbridge,1
41461,-36.76274,merged_28,174.68702,stop_2538,,,/Upper Harbour Primary Bus Bay,1
41467,-36.78025,merged_29,174.67327,stop_2539,,,Tauhinu Rd/Pounamu Ave,1
41468,-36.778220000000005,merged_28,174.67103,stop_2540,,,Tauhinu Rd/Marae Rd,1
41469,-36.77519,merged_29,174.67087,stop_2541,,,Greenhithe Rd/Greenhithe Shops,1
41470,-36.77366,merged_28,174.67484,stop_2542,,,Greenhithe Rd/Greenhithe School,1
41471,-36.77207,merged_28,174.68065,stop_2543,,,Greenhithe Rd/Greenhithe Pony Club,1
41472,-36.77046,merged_28,174.6932,stop_2544,,,Greenhithe Rd/Blacks Rd,1
41473,-36.75099,merged_28,174.71387,stop_2545,,,Paul Matthews Rd/Saturn Place,1
41474,-36.7508,merged_29,174.71092,stop_2546,,,Paul Matthews Rd/Rosedale Park North,1
41475,-36.75204,merged_29,174.70678,stop_2547,,,Bush Rd/William Pickering Drive,1
41480,-36.75248,merged_28,174.70507,stop_2548,,,William Pickering Drive/Beatrice Tinsley Crescent,1
41481,-36.7475,merged_29,174.69912,stop_2549,,,William Pickering Drive/Douglas Alexander Parade,1
41482,-36.75172,merged_29,174.70403000000002,stop_2550,,,William Pickering Drive/Te Kea Place,1
41483,-36.75079,merged_28,174.70252,stop_2551,,,William Pickering Drive/Armstrong Rd,1
41484,-36.74429,merged_29,174.69728999999998,stop_2552,,,William Pickering Drive/Lovell Court,1
41485,-36.74261,merged_29,174.6951,stop_2553,,,Rosedale Rd/Albany Highway,1
41486,-36.74217,merged_29,174.70096999999998,stop_2554,,,Rosedale Rd/Airborne Rd,1
41488,-36.74638,merged_29,174.70528000000002,stop_2555,,,Bush Rd/Tarndale Grove,1
41489,-36.73924,merged_28,174.70397,stop_2556,,,Bush Rd/Pinehurst School,1
41490,-36.73441,merged_28,174.70698000000002,stop_2557,,,Bush Rd/Bushlands Park Drive,1
41491,-36.74977,merged_28,174.69371999999998,stop_2558,,,Albany Highway/Albany Junior High School,1
41492,-36.74795,merged_28,174.6912,stop_2559,,,/Albany Junior High School Bus Bay,1
41493,-36.744440000000004,merged_29,174.69311000000002,stop_2560,,,Albany Highway/Rosedale Rd,1
41494,-36.7416,merged_29,174.69274,stop_2561,,,Albany Highway/Kristin School,1
41495,-36.73903,merged_29,174.69241,stop_2562,,,Albany Highway/Princeton Parade,1
41496,-36.73785,merged_29,174.69198,stop_2563,,,Albany Highway/Bass Rd,1
41497,-36.73683,merged_29,174.69109,stop_2564,,,/Albany Primary School Bus Bay,1
41498,-36.73563,merged_29,174.6915,stop_2565,,,Albany Highway/Summerfield Highway,1
41500,-36.72931,merged_29,174.697,stop_2566,,,Albany Highway/Albany Senior High School,1
41501,-36.73277,merged_29,174.70164,stop_2567,,,/Massey University,1
41502,-36.72936,merged_28,174.70411000000001,stop_2568,,,Coliseum Drive/QBE Stadium,1
41503,-36.7309,merged_29,174.70711,stop_2569,,,Don Mckinnon Drive/Albany Mega Centre,1
41504,-36.72724,merged_29,174.7075,stop_2570,,,Civic Crescent/Albany Mall,1
41506,-36.75783,merged_28,174.75098,stop_2571,,,Forrest Hill Rd/Greville Reserve,1
41508,-36.761140000000005,merged_28,174.74889,stop_2572,,,Forrest Hill Rd/Blakeborough Drive,1
41509,-36.75561,merged_28,174.75108,stop_2573,,,East Coast Rd/Forrest Hill Rd,1
41510,-36.75124,merged_29,174.74786,stop_2574,,,East Coast Rd/Sunnynook Rd,1
41511,-36.75365,merged_29,174.74466,stop_2575,,,Sunnynook Rd/Morton Ave,1
41512,-36.755359999999996,merged_28,174.74387,stop_2576,,,Sunnynook Rd/Blakeborough Drive,1
41513,-36.75858,merged_29,174.74141,stop_2577,,,Sunnynook Rd/Sycamore Drive,1
41514,-36.76052,merged_28,174.74023,stop_2578,,,Sunnynook Rd/Becroft Drive,1
41515,-36.76073,merged_28,174.7422,stop_2579,,,/Wairau Intermediate Bus Bay,1
41516,-36.76155,merged_28,174.74273,stop_2580,,,Becroft Drive/Kennedy Ave,1
41517,-36.75271,merged_29,174.7503,stop_2581,,,East Coast Rd/Pupuke Golf Club,1
41518,-36.75128,merged_28,174.74694,stop_2582,,,Sunnynook Rd/East Coast Rd Roundabout,1
41520,-36.72955,merged_28,174.71129,stop_2583,,,Don Mckinnon Drive/Northridge Plaza,1
41521,-36.73833,merged_28,174.75331,stop_2584,,,Beach Rd/Mairangi Bay Shops,1
41522,-36.73892,merged_29,174.74416000000002,stop_2585,,,Penzance Rd/St Johns School,1
41523,-36.73936,merged_28,174.74233999999998,stop_2586,,,East Coast Rd/Windsor Park Shops,1
41524,-36.73526,merged_29,174.74566000000002,stop_2587,,,Sunrise Ave/Murrays Bay Intermediate School,1
41525,-36.73612,merged_28,174.75003999999998,stop_2588,,,Beach Rd/Jutland St,1
41526,-36.73498,merged_28,174.7491,stop_2589,,,Beach Rd/Sunrise Ave,1
41527,-36.73324,merged_28,174.75086000000002,stop_2590,,,Beach Rd/Lyons Ave,1
41528,-36.732079999999996,merged_28,174.75294,stop_2591,,,Beach Rd/Murrays Bay Beach,1
41529,-36.72899,merged_28,174.75116,stop_2592,,,Beach Rd/Kwang Lim Methodist Church,1
41530,-36.726440000000004,merged_29,174.7479,stop_2593,,,Beach Rd/Rothesay Bay Shops,1
41531,-36.72631,merged_28,174.74493999999999,stop_2594,,,Beach Rd/East Coast Bays Fire Station,1
41532,-36.72485,merged_29,174.741,stop_2595,,,Beach Rd/Browns Bay Rd,1
41534,-36.72245,merged_29,174.74321,stop_2596,,,Browns Bay Rd/Masterton Rd,1
41535,-36.72084,merged_29,174.7448,stop_2597,,,Browns Bay Rd/Browns Bay School,1
41536,-36.71893,merged_28,174.74616,stop_2598,,,Browns Bay Rd/Beechwood Rd,1
41537,-36.71674,merged_29,174.74403,stop_2599,,,Anzac Rd/Beach Rd,1
41538,-36.71487,merged_29,174.74305,stop_2600,,,Beach Rd/Bute Rd,1
41539,-36.71437,merged_29,174.74427,stop_2601,,,Bute Rd/Beach Rd,1
41540,-36.71533,merged_29,174.7483,stop_2602,,,Clyde Rd/Browns Bay Shops,1
41541,-36.716840000000005,merged_29,174.74741,stop_2603,,,Anzac Rd/Countdown,1
41543,-36.71228,merged_29,174.74754,stop_2604,,,Valley Rd/Oban Rd,1
41544,-36.710809999999995,merged_29,174.74512,stop_2605,,,Beach Rd/Carlisle Rd,1
41545,-36.70937,merged_29,174.7465,stop_2606,,,Beach Rd/Mizpah Rd,1
41546,-36.708090000000006,merged_28,174.74813999999998,stop_2607,,,Beach Rd/Hebron Rd,1
41547,-36.708529999999996,merged_28,174.74782,stop_2608,,,Beach Rd/Ridge Rd,1
41548,-36.70583,merged_28,174.75044,stop_2609,,,Beach Rd/Sharon Rd,1
41549,-36.702870000000004,merged_28,174.75159,stop_2610,,,Beach Rd/Ellangowan Rd,1
41550,-36.70065,merged_29,174.75195,stop_2611,,,Beach Rd/Waiake Beach,1
41552,-36.698240000000006,merged_29,174.75357,stop_2612,,,Beach Rd/Long St,1
41553,-36.69253,merged_29,174.74957,stop_2613,,,Beach Rd/Glenvar Rd,1
41554,-36.69412,merged_29,174.75031,stop_2614,,,Beach Rd/Willis St,1
41555,-36.69614,merged_28,174.75233,stop_2615,,,Beach Rd/Torbay Shops,1
41557,-36.6984,merged_28,174.75098,stop_2616,,,Deep Creek Rd/Killarney Ave,1
41558,-36.70363,merged_28,174.74802,stop_2617,,,Deep Creek Rd/Weatherly Rd,1
41559,-36.70575,merged_28,174.74589,stop_2618,,,Deep Creek Rd/Alexander Ave,1
41560,-36.70841,merged_28,174.74344,stop_2619,,,Deep Creek Rd/Mizpah Rd,1
41561,-36.7091,merged_28,174.74395,stop_2620,,,Mizpah Rd/Deep Creek Rd,1
41562,-36.709270000000004,merged_28,174.74309,stop_2621,,,Deep Creek Rd/Firth Rd,1
41563,-36.71372,merged_28,174.74293,stop_2622,,,Beach Rd/Woodslands Crescent,1
41564,-36.7106,merged_29,174.74149,stop_2623,,,Carlisle Rd/Woodlands Crescent,1
41565,-36.70968,merged_28,174.73753,stop_2624,,,Carlisle Rd/Finchley Rd,1
41566,-36.70943,merged_29,174.73336,stop_2625,,,Carlisle Rd/Barker Rise,1
41567,-36.70917,merged_29,174.7287,stop_2626,,,Carlisle Rd/Northcross Shops,1
41568,-36.71012,merged_29,174.72652,stop_2627,,,Oteha Valley Rd/Mayfair Village,1
41569,-36.71317,merged_29,174.72097,stop_2628,,,Oteha Valley Rd/Rising Parade,1
41570,-36.71578,merged_28,174.71693,stop_2629,,,Oteha Valley Rd/Oteha Valley School,1
41571,-36.72175,merged_28,174.70601000000002,stop_2630,,,Oteha Valley Rd/Hooton Reserve,1
41572,-36.71895,merged_29,174.71668,stop_2631,,,Medallion Drive/Fernhill Way,1
41573,-36.71043,merged_29,174.72796,stop_2632,,,East Coast Rd/Northcross Shops,1
41574,-36.711529999999996,merged_28,174.72711999999999,stop_2633,,,/922 East Coast Rd,1
41575,-36.71366,merged_28,174.72633000000002,stop_2634,,,East Coast Rd/Sartons Ave,1
41576,-36.72987,merged_28,174.73217,stop_2635,,,East Coast Rd/Arran Rd,1
41577,-36.71983,merged_28,174.72429,stop_2636,,,East Coast Rd/St Clair Place,1
41578,-36.72424,merged_29,174.7234,stop_2637,,,East Coast Rd/Spencer Rd,1
41579,-36.72647,merged_29,174.72436000000002,stop_2638,,,East Coast Rd/Oaktree Ave,1
41580,-36.72657,merged_28,174.72628,stop_2639,,,East Coast Rd/Greville Rd,1
41581,-36.71775,merged_28,174.72473,stop_2640,,,East Coast Rd/John Downs Drive,1
41582,-36.73055,merged_29,174.73683,stop_2641,,,Browns Bay Rd/Gannet Point,1
41583,-36.735009999999996,merged_28,174.73485,stop_2642,,,East Coast Rd/Rosedale Rd,1
41584,-36.736909999999995,merged_28,174.73768,stop_2643,,,East Coast Rd/Rangitoto College,1
41585,-36.737770000000005,merged_28,174.73645,stop_2644,,,/Rangitoto College Bus Bay,1
41586,-36.724790000000006,merged_29,174.72565,stop_2645,,,Oaktree Ave/Langana Ave,1
41587,-36.72404,merged_28,174.72964,stop_2646,,,Oaktree Ave/Weetman Drive,1
41588,-36.72253,merged_29,174.7312,stop_2647,,,/74 and 77 Oaktree Ave,1
41589,-36.72152,merged_28,174.73277,stop_2648,,,Oaktree Ave/Redwing St,1
41590,-36.72017,merged_29,174.73553,stop_2649,,,Oaktree Ave/Hollyhock Place,1
41591,-36.71855,merged_29,174.73738,stop_2650,,,Glencoe Rd/Oaktree Ave,1
